FECHA;ACCIDENTES;PRECIPITACION_PROM;ATROPELLOS;CHOQUES;CAIDAD_OCU;VOLCAMIENTOS;OTRO;MUERTOS;DANOS;HERIDOS;SEMANA_SANTA;VAC_MITAD_ANO;FERIA_FLORES;VAC_DICIEMBRE;PERIODO;MES;DIA_NOMBRE;DIA_MUJER;DIA_MADRE
2014-08-25;121;0,012500000; 5; 80;12; 3;21;2; 60; 59;0;0;0;0;2014;agosto;lunes;0;0
2014-08-26;132;0,170833333;14; 87;13; 2;16;0; 62; 70;0;0;0;0;2014;agosto;martes;0;0
2014-08-27; 93;0,016666667; 5; 63; 8; 3;14;1; 49; 43;0;0;0;0;2014;agosto;miércoles;0;0
2014-08-28;136;0,000000000;11; 97;10; 4;14;1; 67; 68;0;0;0;0;2014;agosto;jueves;0;0
2014-08-29;124;0,104166667;18; 76;10; 4;16;0; 55; 69;0;0;0;0;2014;agosto;viernes;0;0
2014-08-30;117;0,000000000;13; 75;12; 5;12;0; 51; 66;0;0;0;0;2014;agosto;sábado;0;0
2014-08-31; 86;0,125000000;13; 46;14; 3;10;2; 28; 56;0;0;0;0;2014;agosto;domingo;0;0
2014-09-01;115;0,004166667;16; 70;15; 3;11;0; 48; 67;0;0;0;0;2014;septiembre;lunes;0;0
2014-09-02; 83;0,000000000; 7; 61; 3; 2;10;0; 41; 42;0;0;0;0;2014;septiembre;martes;0;0
2014-09-03;123;0,000000000;21; 80;14; 1; 7;2; 50; 71;0;0;0;0;2014;septiembre;miércoles;0;0
2014-09-04;114;0,000000000; 6; 73;13; 9;13;0; 53; 61;0;0;0;0;2014;septiembre;jueves;0;0
2014-09-05;137;0,000000000;11; 98; 9; 3;16;0; 69; 68;0;0;0;0;2014;septiembre;viernes;0;0
2014-09-06;105;0,000000000;15; 68;10; 3; 9;0; 44; 61;0;0;0;0;2014;septiembre;sábado;0;0
2014-09-07; 70;0,000000000; 9; 41; 5; 2;13;0; 18; 52;0;0;0;0;2014;septiembre;domingo;0;0
2014-09-08;125;0,000000000; 9; 90; 8; 0;18;2; 51; 72;0;0;0;0;2014;septiembre;lunes;0;0
2014-09-09;116;0,008333333;18; 75;11; 2;10;3; 48; 65;0;0;0;0;2014;septiembre;martes;0;0
2014-09-10;131;0,000000000;15; 76;15; 9;16;0; 46; 85;0;0;0;0;2014;septiembre;miércoles;0;0
2014-09-11;155;0,000000000; 9; 93;20; 7;26;0; 65; 90;0;0;0;0;2014;septiembre;jueves;0;0
2014-09-12;136;0,000000000;17; 94; 9; 2;14;0; 70; 66;0;0;0;0;2014;septiembre;viernes;0;0
2014-09-13;106;0,008333333;15; 71;11; 2; 7;0; 44; 62;0;0;0;0;2014;septiembre;sábado;0;0
2014-09-14; 86;0,000000000;15; 47; 9; 2;13;1; 27; 58;0;0;0;0;2014;septiembre;domingo;0;0
2014-09-15;120;0,000000000;15; 80;16; 1; 8;0; 59; 61;0;0;0;0;2014;septiembre;lunes;0;0
2014-09-16;130;0,000000000;14; 80;16; 7;13;0; 61; 69;0;0;0;0;2014;septiembre;martes;0;0
2014-09-17;142;0,000000000;18;102;11; 0;11;0; 74; 68;0;0;0;0;2014;septiembre;miércoles;0;0
2014-09-18;149;0,037500000;20; 84;19; 4;22;1; 54; 94;0;0;0;0;2014;septiembre;jueves;0;0
2014-09-19;129;0,012500000;16; 91;11; 1;10;2; 64; 63;0;0;0;0;2014;septiembre;viernes;0;0
2014-09-20;117;0,187500000; 6; 86;12; 2;10;2; 51; 64;0;0;0;0;2014;septiembre;sábado;0;0
2014-09-21; 97;0,354166667;16; 56;10; 5; 9;3; 30; 64;0;0;0;0;2014;septiembre;domingo;0;0
2014-09-22;117;0,000000000; 6; 72;30; 1; 8;0; 51; 66;0;0;0;0;2014;septiembre;lunes;0;0
2014-09-23;123;0,000000000;13; 84;14; 3; 9;0; 60; 63;0;0;0;0;2014;septiembre;martes;0;0
2014-09-24;105;0,000000000;10; 71;12; 1;11;0; 48; 57;0;0;0;0;2014;septiembre;miércoles;0;0
2014-09-25;119;0,008333333;14; 78;13; 2;11;1; 45; 73;0;0;0;0;2014;septiembre;jueves;0;0
2014-09-26;133;0,000000000;10; 86;17; 2;18;0; 58; 75;0;0;0;0;2014;septiembre;viernes;0;0
2014-09-27;111;0,000000000;18; 68; 9; 3;13;1; 39; 71;0;0;0;0;2014;septiembre;sábado;0;0
2014-09-28; 70;0,000000000; 9; 39;11; 2; 9;0; 25; 45;0;0;0;0;2014;septiembre;domingo;0;0
2014-09-29;125;0,000000000;15; 80;11; 2;17;0; 50; 75;0;0;0;0;2014;septiembre;lunes;0;0
2014-09-30;144;0,008333333;12;103;16; 0;13;1; 62; 81;0;0;0;0;2014;septiembre;martes;0;0
2014-10-01;112;0,000000000;14; 72;16; 5; 5;1; 49; 62;0;0;0;0;2014;octubre;miércoles;0;0
2014-10-02;107;0,000000000;18; 67;13; 1; 8;0; 43; 64;0;0;0;0;2014;octubre;jueves;0;0
2014-10-03;119;0,000000000;14; 82;10; 3;10;0; 58; 61;0;0;0;0;2014;octubre;viernes;0;0
2014-10-04;129;0,000000000;17; 91; 9; 3; 9;1; 54; 74;0;0;0;0;2014;octubre;sábado;0;0
2014-10-05;103;0,000000000; 5; 65;12; 3;18;0; 43; 60;0;0;0;0;2014;octubre;domingo;0;0
2014-10-06;110;0,000000000; 8; 77;11; 1;13;0; 51; 59;0;0;0;0;2014;octubre;lunes;0;0
2014-10-07;108;0,133333333;14; 73; 5; 3;13;1; 50; 57;0;0;0;0;2014;octubre;martes;0;0
2014-10-08; 95;0,037500000; 8; 67;14; 1; 5;0; 45; 50;0;0;0;0;2014;octubre;miércoles;0;0
2014-10-09;117;0,166666667;10; 81;13; 0;13;0; 63; 54;0;0;0;0;2014;octubre;jueves;0;0
2014-10-10;108;0,162500000;11; 83; 5; 1; 8;0; 67; 41;0;0;0;0;2014;octubre;viernes;0;0
2014-10-11;114;0,458333333;13; 75;14; 5; 7;2; 44; 68;0;0;0;0;2014;octubre;sábado;0;0
2014-10-12; 57;0,000000000; 9; 30; 8; 3; 7;0; 15; 42;0;0;0;0;2014;octubre;domingo;0;0
2014-10-13; 68;0,137500000; 8; 38;10; 0;12;2; 23; 43;0;0;0;0;2014;octubre;lunes;0;0
2014-10-14;140;0,000000000;10; 99; 9; 0;22;0; 72; 68;0;0;0;0;2014;octubre;martes;0;0
2014-10-15;113;0,150000000;13; 74; 4; 2;20;1; 42; 70;0;0;0;0;2014;octubre;miércoles;0;0
2014-10-16;105;0,008333333;13; 69;10; 3;10;1; 44; 60;0;0;0;0;2014;octubre;jueves;0;0
2014-10-17;124;0,091666667;14; 79;10; 4;17;0; 56; 68;0;0;0;0;2014;octubre;viernes;0;0
2014-10-18;105;0,000000000;28; 60; 8; 3; 6;2; 37; 66;0;0;0;0;2014;octubre;sábado;0;0
2014-10-19; 82;0,000000000;16; 44; 7; 2;13;1; 28; 53;0;0;0;0;2014;octubre;domingo;0;0
2014-10-20; 99;0,037500000;10; 63;14; 0;12;0; 35; 64;0;0;0;0;2014;octubre;lunes;0;0
2014-10-21;115;0,158333333;15; 75;15; 2; 8;1; 46; 68;0;0;0;0;2014;octubre;martes;0;0
2014-10-22;143;0,004166667;13; 96;12; 1;21;1; 73; 69;0;0;0;0;2014;octubre;miércoles;0;0
2014-10-23;122;0,000000000;10; 79;10; 2;21;0; 46; 76;0;0;0;0;2014;octubre;jueves;0;0
2014-10-24;114;0,000000000;13; 68;12; 5;16;0; 45; 69;0;0;0;0;2014;octubre;viernes;0;0
2014-10-25;125;0,000000000;14; 87; 9; 2;13;1; 52; 72;0;0;0;0;2014;octubre;sábado;0;0
2014-10-26; 82;0,000000000; 9; 51; 6; 3;13;0; 31; 51;0;0;0;0;2014;octubre;domingo;0;0
2014-10-27;107;0,000000000; 8; 76;10; 3;10;0; 55; 52;0;0;0;0;2014;octubre;lunes;0;0
2014-10-28;114;0,000000000;18; 72; 6; 2;16;0; 49; 65;0;0;0;0;2014;octubre;martes;0;0
2014-10-29;137;0,000000000;11;104; 7; 2;13;0; 72; 65;0;0;0;0;2014;octubre;miércoles;0;0
2014-10-30;130;0,000000000; 8; 92;12; 2;16;1; 73; 56;0;0;0;0;2014;octubre;jueves;0;0
2014-10-31;125;0,000000000;17; 83; 7; 6;12;0; 69; 56;0;0;0;0;2014;octubre;viernes;0;0
2014-11-01;114;0,000000000;13; 78; 7; 3;13;0; 49; 65;0;0;0;0;2014;noviembre;sábado;0;0
2014-11-02; 70;0,000000000; 9; 39; 9; 1;12;0; 22; 48;0;0;0;0;2014;noviembre;domingo;0;0
2014-11-03; 69;0,000000000; 8; 36; 6; 3;16;1; 19; 49;0;0;0;0;2014;noviembre;lunes;0;0
2014-11-04;113;0,075000000;10; 78;13; 2;10;1; 51; 61;0;0;0;0;2014;noviembre;martes;0;0
2014-11-05;128;0,900000000;17; 78;15; 3;15;1; 50; 77;0;0;0;0;2014;noviembre;miércoles;0;0
2014-11-06;116;0,066666667; 5; 82;15; 2;12;0; 57; 59;0;0;0;0;2014;noviembre;jueves;0;0
2014-11-07;133;0,000000000;20; 88; 7; 4;14;1; 59; 73;0;0;0;0;2014;noviembre;viernes;0;0
2014-11-08;106;0,000000000;16; 64; 8; 3;15;1; 39; 66;0;0;0;0;2014;noviembre;sábado;0;0
2014-11-09; 71;0,045833333; 8; 44; 8; 3; 8;1; 25; 45;0;0;0;0;2014;noviembre;domingo;0;0
2014-11-10;125;0,095833333; 7; 81;16; 4;17;0; 62; 63;0;0;0;0;2014;noviembre;lunes;0;0
2014-11-11;117;0,000000000; 6; 72;15; 3;21;0; 51; 66;0;0;0;0;2014;noviembre;martes;0;0
2014-11-12;121;0,179166667; 7; 90; 8; 4;12;0; 61; 60;0;0;0;0;2014;noviembre;miércoles;0;0
2014-11-13;101;0,116666667; 8; 61;12; 2;18;1; 41; 59;0;0;0;0;2014;noviembre;jueves;0;0
2014-11-14;128;0,000000000;10; 97; 6; 7; 8;0; 60; 68;0;0;0;0;2014;noviembre;viernes;0;0
2014-11-15;137;0,241666667;21; 95; 6; 2;13;1; 67; 69;0;0;0;0;2014;noviembre;sábado;0;0
2014-11-16; 77;0,033333333; 7; 49;11; 3; 7;2; 28; 47;0;0;0;0;2014;noviembre;domingo;0;0
2014-11-17; 77;0,008333333;11; 38;11; 1;16;0; 23; 54;0;0;0;0;2014;noviembre;lunes;0;0
2014-11-18;107;0,000000000; 7; 70;11; 3;16;0; 50; 57;0;0;0;0;2014;noviembre;martes;0;0
2014-11-19;121;0,000000000;11; 84;15; 5; 6;0; 57; 64;0;0;0;0;2014;noviembre;miércoles;0;0
2014-11-20;113;0,000000000;12; 74;13; 2;12;0; 49; 64;0;0;0;0;2014;noviembre;jueves;0;0
2014-11-21;137;0,000000000;15; 92;19; 1;10;0; 65; 72;0;0;0;0;2014;noviembre;viernes;0;0
2014-11-22;118;0,000000000;13; 78;12; 3;12;2; 60; 56;0;0;0;0;2014;noviembre;sábado;0;0
2014-11-23; 81;0,000000000;18; 45;13; 3; 2;2; 21; 58;0;0;0;0;2014;noviembre;domingo;0;0
2014-11-24;118;0,000000000;12; 71;18; 3;14;2; 52; 64;0;0;0;0;2014;noviembre;lunes;0;0
2014-11-25;138;0,000000000;19; 86;10; 4;19;1; 67; 70;0;0;0;0;2014;noviembre;martes;0;0
2014-11-26;116;0,000000000;13; 74; 5; 5;19;1; 52; 63;0;0;0;0;2014;noviembre;miércoles;0;0
2014-11-27;138;0,000000000;16; 91;15; 4;12;0; 67; 71;0;0;0;0;2014;noviembre;jueves;0;0
2014-11-28;131;0,000000000;13;106; 3; 0; 9;0; 71; 60;0;0;0;0;2014;noviembre;viernes;0;0
2014-11-29;116;0,000000000;13; 77; 7; 4;15;0; 49; 67;0;0;0;0;2014;noviembre;sábado;0;0
2014-11-30; 81;0,000000000;16; 51; 8; 1; 5;3; 26; 52;0;0;0;0;2014;noviembre;domingo;0;0
2014-12-01;130;0,216666667;11; 92;16; 0;11;1; 58; 71;0;0;0;1;2014;diciembre;lunes;0;0
2014-12-02;117;0,000000000; 8; 89;13; 0; 7;0; 61; 56;0;0;0;1;2014;diciembre;martes;0;0
2014-12-03;136;0,000000000;13; 91;13; 4;15;1; 67; 68;0;0;0;1;2014;diciembre;miércoles;0;0
2014-12-04;108;0,000000000;15; 71; 8; 1;13;0; 43; 65;0;0;0;1;2014;diciembre;jueves;0;0
2014-12-05;146;0,000000000;11;100;17; 5;13;0; 68; 78;0;0;0;1;2014;diciembre;viernes;0;0
2014-12-06;123;0,045833333;13; 90;11; 1; 8;0; 66; 57;0;0;0;1;2014;diciembre;sábado;0;0
2014-12-07; 97;0,000000000;15; 54;14; 0;14;1; 33; 63;0;0;0;1;2014;diciembre;domingo;0;0
2014-12-08; 80;0,033333333; 9; 42; 9;10;10;0; 24; 56;0;0;0;1;2014;diciembre;lunes;0;0
2014-12-09;136;0,050000000;14; 85;13; 4;20;1; 59; 76;0;0;0;1;2014;diciembre;martes;0;0
2014-12-10;108;0,045833333;11; 73; 6; 2;16;0; 55; 53;0;0;0;1;2014;diciembre;miércoles;0;0
2014-12-11;120;0,000000000; 9; 85;13; 0;13;0; 57; 63;0;0;0;1;2014;diciembre;jueves;0;0
2014-12-12;130;0,000000000; 7; 85;18; 3;17;1; 61; 68;0;0;0;1;2014;diciembre;viernes;0;0
2014-12-13; 99;0,000000000;14; 62;14; 2; 7;0; 41; 58;0;0;0;1;2014;diciembre;sábado;0;0
2014-12-14; 92;0,033333333;18; 57; 6; 0;11;3; 31; 58;0;0;0;1;2014;diciembre;domingo;0;0
2014-12-15;112;0,016666667;16; 78; 8; 2; 8;1; 51; 60;0;0;0;1;2014;diciembre;lunes;0;0
2014-12-16;134;0,020833333;11; 94;11; 2;16;0; 67; 67;0;0;0;1;2014;diciembre;martes;0;0
2014-12-17;128;0,387500000;15; 86;12; 3;12;0; 66; 62;0;0;0;1;2014;diciembre;miércoles;0;0
2014-12-18;137;0,525000000;15; 91;14; 3;14;0; 66; 71;0;0;0;1;2014;diciembre;jueves;0;0
2014-12-19;125;0,008333333;13; 84;11; 1;16;2; 64; 59;0;0;0;1;2014;diciembre;viernes;0;0
2014-12-20;111;0,004166667;11; 75;12; 2;11;1; 56; 54;0;0;0;1;2014;diciembre;sábado;0;0
2014-12-21;101;0,000000000;17; 58;18; 1; 7;1; 34; 66;0;0;0;1;2014;diciembre;domingo;0;0
2014-12-22;138;0,000000000;14; 96; 9; 4;15;0; 71; 67;0;0;0;1;2014;diciembre;lunes;0;0
2014-12-23;134;0,000000000; 9;101; 7; 4;13;0; 72; 62;0;0;0;1;2014;diciembre;martes;0;0
2014-12-24;106;0,000000000;15; 74; 2; 1;14;2; 44; 60;0;0;0;1;2014;diciembre;miércoles;0;0
2014-12-25; 77;0,012500000;17; 36; 7; 2;15;0; 20; 57;0;0;0;1;2014;diciembre;jueves;0;0
2014-12-26;112;0,004166667;18; 74; 4; 3;13;0; 50; 62;0;0;0;1;2014;diciembre;viernes;0;0
2014-12-27; 90;0,258333333; 9; 54;12; 1;14;0; 37; 53;0;0;0;1;2014;diciembre;sábado;0;0
2014-12-28; 66;0,170833333;10; 39; 5; 2;10;0; 22; 44;0;0;0;1;2014;diciembre;domingo;0;0
2014-12-29;119;0,125000000; 9; 86; 6; 7;11;2; 58; 59;0;0;0;1;2014;diciembre;lunes;0;0
2014-12-30;112;0,000000000;12; 76; 9; 2;13;1; 43; 68;0;0;0;1;2014;diciembre;martes;0;0
2014-12-31; 79;0,000000000;16; 50; 6; 1; 6;0; 36; 43;0;0;0;1;2014;diciembre;miércoles;0;0
2015-01-01; 66;0,000000000;26; 20;10; 3; 7;0;  6; 60;0;0;0;0;2015;enero;jueves;0;0
2015-01-02; 72;0,108333333;10; 42; 8; 3; 9;0; 29; 43;0;0;0;0;2015;enero;viernes;0;0
2015-01-03; 71;0,150000000;11; 41;11; 1; 7;0; 24; 47;0;0;0;0;2015;enero;sábado;0;0
2015-01-04; 55;0,066666667; 8; 30;11; 1; 5;0; 17; 38;0;0;0;0;2015;enero;domingo;0;0
2015-01-05; 76;0,000000000; 8; 53; 3; 6; 6;2; 29; 45;0;0;0;0;2015;enero;lunes;0;0
2015-01-06; 98;0,000000000;12; 69; 4; 4; 9;0; 49; 49;0;0;0;0;2015;enero;martes;0;0
2015-01-07; 82;0,000000000;14; 53; 5; 1; 9;1; 38; 43;0;0;0;0;2015;enero;miércoles;0;0
2015-01-08; 80;0,008333333; 7; 55; 4; 5; 9;0; 39; 41;0;0;0;0;2015;enero;jueves;0;0
2015-01-09; 98;0,033333333;16; 58;14; 3; 7;1; 41; 56;0;0;0;0;2015;enero;viernes;0;0
2015-01-10; 88;0,000000000;18; 55; 9; 2; 4;1; 32; 55;0;0;0;0;2015;enero;sábado;0;0
2015-01-11; 62;0,037500000;10; 36; 6; 2; 8;0; 22; 40;0;0;0;0;2015;enero;domingo;0;0
2015-01-12; 58;0,000000000; 7; 30;12; 3; 6;1; 13; 44;0;0;0;0;2015;enero;lunes;0;0
2015-01-13;158;0,000000000;15; 98;10; 5;30;0; 59; 99;0;0;0;0;2015;enero;martes;0;0
2015-01-14;102;0,070833333;10; 70;11; 2; 9;0; 45; 57;0;0;0;0;2015;enero;miércoles;0;0
2015-01-15; 95;0,000000000;10; 61;11; 7; 6;0; 43; 52;0;0;0;0;2015;enero;jueves;0;0
2015-01-16;107;0,466666667;16; 63;12; 4;12;1; 40; 66;0;0;0;0;2015;enero;viernes;0;0
2015-01-17;106;0,079166667; 9; 57;14; 2;24;2; 42; 62;0;0;0;0;2015;enero;sábado;0;0
2015-01-18; 65;0,000000000;12; 41; 8; 2; 2;0; 24; 41;0;0;0;0;2015;enero;domingo;0;0
2015-01-19; 99;0,125000000; 8; 71;14; 1; 5;3; 42; 54;0;0;0;0;2015;enero;lunes;0;0
2015-01-20;138;0,083333333;11; 92;11; 6;18;0; 60; 78;0;0;0;0;2015;enero;martes;0;0
2015-01-21;126;0,000000000;13; 77;16; 4;16;1; 51; 74;0;0;0;0;2015;enero;miércoles;0;0
2015-01-22;137;0,000000000;12; 86; 8; 3;28;0; 58; 79;0;0;0;0;2015;enero;jueves;0;0
2015-01-23;104;0,000000000; 8; 68; 8; 2;18;1; 46; 57;0;0;0;0;2015;enero;viernes;0;0
2015-01-24; 99;0,054166667;16; 64; 9; 3; 7;1; 40; 58;0;0;0;0;2015;enero;sábado;0;0
2015-01-25; 77;0,000000000;19; 36;13; 1; 8;4; 21; 52;0;0;0;0;2015;enero;domingo;0;0
2015-01-26;102;0,191666667;10; 63;12; 3;14;0; 39; 63;0;0;0;0;2015;enero;lunes;0;0
2015-01-27;121;0,091666667;11; 73;11; 8;18;1; 47; 73;0;0;0;0;2015;enero;martes;0;0
2015-01-28; 95;0,062500000; 7; 73; 7; 1; 7;1; 45; 49;0;0;0;0;2015;enero;miércoles;0;0
2015-01-29;119;0,162500000;15; 83;10; 2; 9;0; 55; 64;0;0;0;0;2015;enero;jueves;0;0
2015-01-30; 92;0,066666667; 7; 65; 5; 4;11;0; 42; 50;0;0;0;0;2015;enero;viernes;0;0
2015-01-31;103;0,087500000;15; 76; 5; 2; 5;0; 55; 48;0;0;0;0;2015;enero;sábado;0;0
2015-02-01; 76;0,058333333;11; 48; 7; 4; 6;1; 23; 52;0;0;0;0;2015;febrero;domingo;0;0
2015-02-02;128;0,208333333;17; 82;12; 6;11;0; 54; 74;0;0;0;0;2015;febrero;lunes;0;0
2015-02-03;137;0,000000000;17; 92;14; 1;13;1; 57; 79;0;0;0;0;2015;febrero;martes;0;0
2015-02-04; 99;0,000000000;10; 68;11; 2; 8;0; 40; 59;0;0;0;0;2015;febrero;miércoles;0;0
2015-02-05;135;0,000000000;13; 83;21; 0;18;1; 50; 84;0;0;0;0;2015;febrero;jueves;0;0
2015-02-06;143;0,000000000;13; 96;16; 2;16;0; 72; 71;0;0;0;0;2015;febrero;viernes;0;0
2015-02-07;105;0,000000000;11; 66;11; 5;12;0; 34; 71;0;0;0;0;2015;febrero;sábado;0;0
2015-02-08; 95;0,000000000;14; 54; 7; 3;17;0; 31; 64;0;0;0;0;2015;febrero;domingo;0;0
2015-02-09;140;0,000000000;16; 81;10; 5;28;0; 59; 81;0;0;0;0;2015;febrero;lunes;0;0
2015-02-10;137;0,000000000; 7;102;13; 2;13;0; 69; 68;0;0;0;0;2015;febrero;martes;0;0
2015-02-11;101;0,000000000;17; 67; 7; 2; 8;1; 40; 60;0;0;0;0;2015;febrero;miércoles;0;0
2015-02-12;126;0,000000000;12; 89;10; 5;10;0; 62; 64;0;0;0;0;2015;febrero;jueves;0;0
2015-02-13;136;0,000000000;11;101;10; 3;11;1; 72; 63;0;0;0;0;2015;febrero;viernes;0;0
2015-02-14;102;0,016666667;10; 69;13; 3; 7;0; 48; 54;0;0;0;0;2015;febrero;sábado;0;0
2015-02-15; 92;0,066666667;11; 61; 2; 4;14;0; 31; 61;0;0;0;0;2015;febrero;domingo;0;0
2015-02-16;129;0,000000000;19; 93; 6; 3; 8;1; 62; 66;0;0;0;0;2015;febrero;lunes;0;0
2015-02-17;128;0,000000000; 9; 96; 7; 5;11;1; 63; 64;0;0;0;0;2015;febrero;martes;0;0
2015-02-18;118;0,000000000;16; 78; 9; 6; 9;0; 52; 66;0;0;0;0;2015;febrero;miércoles;0;0
2015-02-19;137;0,000000000;15; 97; 5; 2;18;4; 65; 68;0;0;0;0;2015;febrero;jueves;0;0
2015-02-20;134;0,000000000;10; 91;13; 3;17;1; 62; 71;0;0;0;0;2015;febrero;viernes;0;0
2015-02-21;107;0,137500000;15; 67; 6;12; 7;0; 40; 67;0;0;0;0;2015;febrero;sábado;0;0
2015-02-22; 67;0,000000000; 5; 49; 7; 1; 5;0; 23; 44;0;0;0;0;2015;febrero;domingo;0;0
2015-02-23;113;0,087500000;14; 80; 6; 2;11;1; 49; 63;0;0;0;0;2015;febrero;lunes;0;0
2015-02-24;123;0,004166667;10; 89;13; 1;10;0; 53; 70;0;0;0;0;2015;febrero;martes;0;0
2015-02-25;122;0,020833333;20; 79; 8; 2;13;0; 47; 75;0;0;0;0;2015;febrero;miércoles;0;0
2015-02-26;122;0,000000000;11; 88; 7; 3;13;0; 54; 68;0;0;0;0;2015;febrero;jueves;0;0
2015-02-27;124;0,508333333;16; 89; 7; 6; 6;0; 54; 70;0;0;0;0;2015;febrero;viernes;0;0
2015-02-28;115;0,000000000;14; 70;11; 7;13;0; 47; 68;0;0;0;0;2015;febrero;sábado;0;0
2015-03-01;102;0,020833333;15; 58; 7; 4;18;0; 32; 70;0;0;0;0;2015;marzo;domingo;0;0
2015-03-02;121;0,087500000;15; 81;12; 1;12;2; 50; 69;0;0;0;0;2015;marzo;lunes;0;0
2015-03-03;130;0,041666667;14; 87;12; 3;14;0; 53; 77;0;0;0;0;2015;marzo;martes;0;0
2015-03-04;130;0,029166667;15; 87;11; 0;17;1; 49; 80;0;0;0;0;2015;marzo;miércoles;0;0
2015-03-05;125;0,000000000;14; 83;13; 2;13;1; 40; 84;0;0;0;0;2015;marzo;jueves;0;0
2015-03-06;129;0,000000000;23; 75;18; 1;12;1; 42; 86;0;0;0;0;2015;marzo;viernes;0;0
2015-03-07;116;0,000000000; 7; 77;16; 4;12;0; 54; 62;0;0;0;0;2015;marzo;sábado;0;0
2015-03-08; 94;0,000000000;13; 55;11; 2;13;0; 32; 62;0;0;0;0;2015;marzo;domingo;1;0
2015-03-09;117;0,000000000;10; 84; 6; 4;13;1; 49; 67;0;0;0;0;2015;marzo;lunes;0;0
2015-03-10;150;0,000000000;12;116;12; 3; 7;0; 79; 71;0;0;0;0;2015;marzo;martes;0;0
2015-03-11;103;0,000000000; 7; 74;12; 3; 7;0; 48; 55;0;0;0;0;2015;marzo;miércoles;0;0
2015-03-12;134;0,000000000;14; 88;17; 6; 9;0; 57; 77;0;0;0;0;2015;marzo;jueves;0;0
2015-03-13;119;0,000000000;15; 80; 6; 0;18;1; 57; 61;0;0;0;0;2015;marzo;viernes;0;0
2015-03-14;119;0,000000000;20; 72;17; 4; 6;1; 45; 73;0;0;0;0;2015;marzo;sábado;0;0
2015-03-15; 94;0,000000000;19; 49;13; 4; 9;0; 24; 70;0;0;0;0;2015;marzo;domingo;0;0
2015-03-16;128;0,000000000; 7; 85;16; 7;13;0; 56; 72;0;0;0;0;2015;marzo;lunes;0;0
2015-03-17;128;0,000000000;14; 89;15; 6; 4;3; 66; 59;0;0;0;0;2015;marzo;martes;0;0
2015-03-18;111;0,000000000;10; 69;16; 3;13;2; 49; 60;0;0;0;0;2015;marzo;miércoles;0;0
2015-03-19;143;0,000000000; 7;101;18; 2;15;0; 69; 74;0;0;0;0;2015;marzo;jueves;0;0
2015-03-20;127;0,000000000;11; 96;10; 3; 7;2; 65; 60;0;0;0;0;2015;marzo;viernes;0;0
2015-03-21;134;0,083333333;15; 92;10; 4;13;0; 62; 72;0;0;0;0;2015;marzo;sábado;0;0
2015-03-22; 78;0,000000000;10; 43;10; 4;11;0; 25; 53;0;0;0;0;2015;marzo;domingo;0;0
2015-03-23; 74;0,000000000; 9; 46; 3; 2;14;0; 23; 51;0;0;0;0;2015;marzo;lunes;0;0
2015-03-24;133;0,000000000;13; 96; 6; 3;15;1; 68; 64;0;0;0;0;2015;marzo;martes;0;0
2015-03-25;141;0,016666667;10; 98;11; 5;17;0; 66; 75;0;0;0;0;2015;marzo;miércoles;0;0
2015-03-26;114;0,008333333;15; 74;11; 0;14;0; 46; 68;0;0;0;0;2015;marzo;jueves;0;0
2015-03-27;134;0,000000000;13; 89;11; 4;17;0; 55; 79;0;0;0;0;2015;marzo;viernes;0;0
2015-03-28;111;0,075000000;16; 69;13; 1;12;1; 42; 68;0;0;0;0;2015;marzo;sábado;0;0
2015-03-29; 70;0,008333333; 8; 38;11; 2;11;0; 21; 49;1;0;0;0;2015;marzo;domingo;0;0
2015-03-30;126;0,058333333; 9; 89;13; 2;13;0; 64; 62;1;0;0;0;2015;marzo;lunes;0;0
2015-03-31;100;0,066666667;17; 67;10; 0; 6;2; 58; 40;1;0;0;0;2015;marzo;martes;0;0
2015-04-01;118;0,000000000;14; 78;12; 4;10;1; 48; 69;1;0;0;0;2015;abril;miércoles;0;0
2015-04-02; 63;0,137500000;10; 34; 5; 3;11;0; 25; 38;1;0;0;0;2015;abril;jueves;0;0
2015-04-03; 36;0,041666667; 1; 26; 4; 1; 4;0; 14; 22;1;0;0;0;2015;abril;viernes;0;0
2015-04-04; 73;0,466666667; 5; 49; 5; 1;13;0; 29; 44;1;0;0;0;2015;abril;sábado;0;0
2015-04-05; 59;0,012500000; 6; 34; 7; 2;10;0; 20; 39;0;0;0;0;2015;abril;domingo;0;0
2015-04-06;125;0,000000000;10; 95; 5; 4;11;2; 63; 60;0;0;0;0;2015;abril;lunes;0;0
2015-04-07;105;0,000000000;18; 69; 8; 2; 8;2; 39; 64;0;0;0;0;2015;abril;martes;0;0
2015-04-08;134;0,000000000; 8; 93;16; 5;12;0; 66; 68;0;0;0;0;2015;abril;miércoles;0;0
2015-04-09;120;0,000000000;13; 80; 7; 5;15;0; 54; 66;0;0;0;0;2015;abril;jueves;0;0
2015-04-10;142;0,000000000;11;100;16; 4;11;0; 70; 72;0;0;0;0;2015;abril;viernes;0;0
2015-04-11;122;0,012500000;14; 87; 8; 3;10;1; 60; 61;0;0;0;0;2015;abril;sábado;0;0
2015-04-12; 72;0,000000000; 3; 48; 5; 2;14;0; 26; 46;0;0;0;0;2015;abril;domingo;0;0
2015-04-13;136;0,000000000;14; 91;10; 7;14;0; 48; 88;0;0;0;0;2015;abril;lunes;0;0
