X,Y,OBJECTID,RADICADO,FECHA,HORA,DIA,PERIODO,CLASE,DIRECCION,DIRECCION_ENC,CBML,TIPO_GEOCOD,GRAVEDAD,BARRIO,COMUNA,DISENO,DIA_NOMBRE,MES,MES_NOMBRE,X_MAGNAMED,Y_MAGNAMED,LONGITUD,LATITUD
-75.5814347201768,6.25010689871723,769723,1710933,2020/03/10 00:00:00+00,12:00:00,10,2020,Choque,CR 63 CL 42,,1103,No Ubicada,HERIDO,Naranjal,Laureles Estadio,Tramo de via,MARTES   ,03,MARZO     ,833547,1183128.51,-75.58143472,6.2501069
-75.5624772682904,6.28991307031029,769724,1709510,2020/02/27 00:00:00+00,12:00:00,27,2020,Atropello,CR 52 CL 97,,0402,Malla vial,HERIDO,San Isidro,Aranjuez,,JUEVES   ,02,FEBRERO   ,835645.35,1187531.59,-75.56247727,6.28991307
-75.5894496105708,6.19865798844361,769725,1715090,2020/05/27 00:00:00+00,12:00:00,27,2020,Otro,CR 52 CL 12 Sur,,1510,No Ubicada,HERIDO,Guayabal,Guayabal,,MIÉRCOLES,05,MAYO      ,832659.58,1177437.59,-75.58944961,6.19865799
-75.5848423237686,6.2886671928481,769726,1713617,2020/05/01 00:00:00+00,12:00:00,01,2020,Choque,CL 91 A CR 84,,0607,Malla vial,SOLO DAÑOS,Kennedy,Doce De Octubre,,VIERNES  ,05,MAYO      ,833169.98,1187393.82,-75.58484232,6.28866719
-75.7038158742467,6.22180566397042,769727,1706943,2020/02/09 00:00:00+00,12:00:00,09,2020,Choque,CL 43 A CR 36,,,No Ubicada,SOLO DAÑOS,,Sin Inf,Tramo de via,DOMINGO  ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5901955818161,6.24932726265786,769728,1715857,2020/06/04 00:00:00+00,12:00:00,04,2020,Choque,CL 44 CR 71,,1117,Malla vial,SOLO DAÑOS,Florida Nueva,Laureles Estadio,,JUEVES   ,06,JUNIO     ,832577.27,1183042.31,-75.59019558,6.24932726
-75.5725507920506,6.24520861363933,769729,1713427,2020/04/30 00:00:00+00,12:00:00,30,2020,Volcamiento,CL 44 CR 52,,1007,Malla vial,HERIDO,Guayaquil,La Candelaria,,JUEVES   ,04,ABRIL     ,834530.34,1182586.67,-75.57255079,6.24520861
-75.602242978986,6.23136918823233,769730,1710781,2020/03/02 00:00:00+00,12:00:00,02,2020,Choque,CR 81 CL 30,,1603,Malla vial,SOLO DAÑOS,Belén,Belén,Glorieta,LUNES    ,03,MARZO     ,831243.62,1181055.98,-75.60224298,6.23136919
-75.5665265777023,6.28309981259761,769731,1712677,2020/03/27 00:00:00+00,12:00:00,27,2020,Choque,CR 55 B CL 89 B,,0405,No Ubicada,HERIDO,Moravia,Aranjuez,,VIERNES  ,03,MARZO     ,835197.17,1186777.95,-75.56652658,6.28309981
-75.575031532007,6.26475868101686,769732,1711401,2020/03/11 00:00:00+00,12:00:00,11,2020,Choque,CR 64 C CL 67,,0517,Malla vial,SOLO DAÑOS,Caribe,Castilla,Tramo de via,MIÉRCOLES,03,MARZO     ,834255.79,1184749.18,-75.57503153,6.26475868
-75.5795744564431,6.24698446544558,769733,1711865,2020/03/17 00:00:00+00,12:00:00,17,2020,Choque,CL 44 CR 62,,1009,No Ubicada,SOLO DAÑOS,La Alpujarra,La Candelaria,Tramo de via,MARTES   ,03,MARZO     ,833752.9,1182783.12,-75.57957446,6.24698447
-75.5841536984218,6.28443266175009,769734,1717162,2020/06/22 00:00:00+00,12:00:00,22,2020,Choque,CL 80 CR 80,,0711,Malla vial,SOLO DAÑOS,El Diamante,Robledo,,LUNES    ,06,JUNIO     ,833246.18,1186925.42,-75.5841537,6.28443266
-75.6042326835696,6.28030637980257,769735,1711194,2020/03/10 00:00:00+00,12:00:00,10,2020,Choque,CL 64 CR 94 A,,0718,Malla vial,SOLO DAÑOS,Cucaracho,Robledo,Tramo de via,MARTES   ,03,MARZO     ,831023.78,1186469.12,-75.60423268,6.28030638
-75.5496939333385,6.26801177336468,769736,1715307,2020/05/28 00:00:00+00,12:00:00,28,2020,Caida Ocupante,CR 39 CL 72,,0305,Malla vial,HERIDO,El Raizal,Manrique,,JUEVES   ,05,MAYO      ,837060.28,1185109.03,-75.54969393,6.26801177
-75.5587100886528,6.24498406783721,769737,1713526,2020/04/24 00:00:00+00,12:00:00,24,2020,Choque,CL 50 CR 38,,1016,Malla vial,SOLO DAÑOS,Boston,La Candelaria,,VIERNES  ,04,ABRIL     ,836062.36,1182561.83,-75.55871009,6.24498407
-75.7038158742467,6.22180566397042,769738,1715904,2020/06/08 00:00:00+00,12:00:00,08,2020,Volcamiento,CL 80 CR 78,,0710,No Ubicada,HERIDO,López de Mesa,Robledo,,LUNES    ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5887635441331,6.24928538160906,769739,1716902,2020/06/22 00:00:00+00,12:00:00,22,2020,Caida Ocupante,CL 44 CR 70,,1117,Malla vial,HERIDO,Florida Nueva,Laureles Estadio,,LUNES    ,06,JUNIO     ,832735.78,1183037.67,-75.58876354,6.24928538
-75.7038158742467,6.22180566397042,769740,1714581,2020/05/18 00:00:00+00,12:00:00,18,2020,Caida Ocupante,CR 83 D CL 30 AA,,0603,No Ubicada,HERIDO,Doce de Octubre No.2,Doce De Octubre,,LUNES    ,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,769741,1706232,2020/02/01 00:00:00+00,12:00:00,01,2020,Volcamiento,CR 44 CL 57,,1019,No Ubicada,HERIDO,La Candelaria,La Candelaria,Lote o Predio,SÁBADO   ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5599855545556,6.2540448934189,769742,1714285,2020/05/12 00:00:00+00,12:00:00,12,2020,Choque,CL 59 CR 45,,1017,Malla vial,HERIDO,Los Ángeles,La Candelaria,,MARTES   ,05,MAYO      ,835921.17,1183564.08,-75.55998556,6.25404489
-75.7038158742467,6.22180566397042,769743,1715009,2020/05/25 00:00:00+00,12:00:00,25,2020,Choque,CL 58 CR 90,,,No Ubicada,HERIDO,,Sin Inf,,LUNES    ,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,769744,1707858,2020/02/14 00:00:00+00,12:00:00,14,2020,Caida Ocupante,CR 64 C CL 82,,,No Ubicada,HERIDO,,Sin Inf,Lote o Predio,VIERNES  ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.593717079789,6.24760912128274,769745,1709123,2020/02/21 00:00:00+00,12:00:00,21,2020,Choque,CL 41 CR 74,,1111,Malla vial,SOLO DAÑOS,Lorena,Laureles Estadio,Tramo de via,VIERNES  ,02,FEBRERO   ,832187.47,1182852.28,-75.59371708,6.24760912
-75.5631941954153,6.23519263820456,769746,1706488,2020/02/05 00:00:00+00,12:00:00,05,2020,Choque,CR 36 CL 36,,0912,Malla vial,HERIDO,El Salvador,Buenos Aires,Interseccion,MIÉRCOLES,02,FEBRERO   ,835566.02,1181478.76,-75.5631942,6.23519264
-75.5674370280032,6.26445094431771,769747,1715725,2020/06/05 00:00:00+00,12:00:00,05,2020,Choque,CL 67 CR 53,,0407,No Ubicada,SOLO DAÑOS,Sevilla,Aranjuez,,VIERNES  ,06,JUNIO     ,835096.39,1184715.13,-75.56743703,6.26445094
-75.5724446289466,6.23818959338225,769748,1714831,2020/05/22 00:00:00+00,12:00:00,22,2020,Choque,CR 50 CL 37,,1013,Malla vial,HERIDO,Barrio Colón,La Candelaria,,VIERNES  ,05,MAYO      ,834542.08,1181810.27,-75.57244463,6.23818959
-75.7038158742467,6.22180566397042,769749,1711961,2020/03/15 00:00:00+00,12:00:00,15,2020,Volcamiento,CL 999 CR 999,,,No Ubicada,HERIDO,,Sin Inf,Lote o Predio,DOMINGO  ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5809297123772,6.22677933460559,769750,1706424,2020/02/01 00:00:00+00,12:00:00,01,2020,Choque,CL 25 CR 55,,1503,Malla vial,SOLO DAÑOS,Trinidad,Guayabal,Interseccion,SÁBADO   ,02,FEBRERO   ,833602.82,1180548.16,-75.58092971,6.22677934
-75.5939440438686,6.28882054864773,769751,1710852,2020/03/03 00:00:00+00,12:00:00,03,2020,Choque,CR 93 A CL 78 A,,0713,Malla vial,SOLO DAÑOS,Aures No.1,Robledo,Tramo de via,MARTES   ,03,MARZO     ,832162.6,1187410.83,-75.59394404,6.28882055
-75.5537043584732,6.23718956250193,769752,1706162,2020/02/03 00:00:00+00,12:00:00,03,2020,Choque,CR 29 CL 45,,0908,Malla vial,HERIDO,Miraflores,Buenos Aires,Interseccion,LUNES    ,02,FEBRERO   ,836616.46,1181699.66,-75.55370436,6.23718956
-75.5868314129627,6.2482308945341,769753,1717216,2020/06/25 00:00:00+00,12:00:00,25,2020,Otro,CR 68A CL 43,,1103,Malla vial,HERIDO,Naranjal,Laureles Estadio,,JUEVES   ,06,JUNIO     ,832949.64,1182921.02,-75.58683141,6.2482309
-75.5987802639298,6.24458405952909,769754,1707357,2020/02/06 00:00:00+00,12:00:00,06,2020,Choque,CR 77 CL 37,,1108,No Ubicada,SOLO DAÑOS,Laureles,Laureles Estadio,Glorieta,JUEVES   ,02,FEBRERO   ,831627.01,1182517.7,-75.59878026,6.24458406
-75.7038158742467,6.22180566397042,769755,1715164,2020/05/27 00:00:00+00,12:00:00,27,2020,Atropello,CR 18 E CL 56,,0806,No Ubicada,HERIDO,Llanaditas,Villa Hermosa,,MIÉRCOLES,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.5623243025486,6.25337220850163,769756,1710457,2020/03/05 00:00:00+00,12:00:00,05,2020,Choque,CL 57 CR 46,,1018,Malla vial,HERIDO,Villa Nueva,La Candelaria,Tramo de via,JUEVES   ,03,MARZO     ,835662.3,1183489.67,-75.5623243,6.25337221
-75.5567451910803,6.23532927003176,769757,1709653,2020/02/28 00:00:00+00,12:00:00,28,2020,Choque,CL 40 A CR 31,,0910,Malla vial,HERIDO,La Milagrosa,Buenos Aires,,VIERNES  ,02,FEBRERO   ,836279.87,1181493.88,-75.55674519,6.23532927
-75.5501776878157,6.29241572527533,769758,1713206,2020/04/14 00:00:00+00,12:00:00,14,2020,Choque,CL 103 CR 43 A,,0207,Malla vial,SOLO DAÑOS,Villa del Socorro,Santa Cruz,,MARTES   ,04,ABRIL     ,837006.66,1187808.44,-75.55017769,6.29241573
-75.7038158742467,6.22180566397042,769759,1712174,2020/03/18 00:00:00+00,12:00:00,18,2020,Otro,CR 82 CL 80,,0714,No Ubicada,HERIDO,Bello Horizonte,Robledo,Lote o Predio,MIÉRCOLES,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5832341378296,6.25650387660456,769760,1706926,2020/02/04 00:00:00+00,12:00:00,04,2020,Choque,CL 49 B CR 67,,1102,Malla vial,SOLO DAÑOS,Suramericana,Laureles Estadio,Interseccion,MARTES   ,02,FEBRERO   ,833347.85,1183836.11,-75.58323414,6.25650388
-75.6011115317498,6.24287950461377,769761,1711988,2020/03/13 00:00:00+00,12:00:00,13,2020,Atropello,CL 35 CR 80 A,,1109,Malla vial,HERIDO,Las Acacias,Laureles Estadio,Tramo de via,VIERNES  ,03,MARZO     ,831368.95,1182329.17,-75.60111153,6.24287951
-75.5679175837234,6.24955088927826,769762,1711751,2020/03/15 00:00:00+00,12:00:00,15,2020,Atropello,CL 50 CR 50,,1019,EPM sin Interior,HERIDO,1019,La Candelaria,Tramo de via,DOMINGO  ,03,MARZO     ,835043.19,1183066.98,-75.56791758,6.24955089
-75.5444679653655,6.23875988698038,769763,1716262,2020/06/12 00:00:00+00,12:00:00,12,2020,Atropello,CL 52 CR 20,,0812,Malla vial,HERIDO,La Libertad,Villa Hermosa,,VIERNES  ,06,JUNIO     ,837638.84,1181873.39,-75.54446797,6.23875989
-75.5594320872048,6.29917781284824,769764,1709445,2020/02/24 00:00:00+00,12:00:00,24,2020,Volcamiento,CR 63 CL 103 E,,0507,No Ubicada,HERIDO,Héctor Abad Gómez,Castilla,Lote o Predio,LUNES    ,02,FEBRERO   ,835982.38,1188556.4,-75.55943209,6.29917781
-75.5427074914285,6.23408553071912,769765,1714681,2020/05/19 00:00:00+00,12:00:00,19,2020,Atropello,CL 49 CR 15,,0905,Malla vial,HERIDO,Alejandro Echavarría,Buenos Aires,,MARTES   ,05,MAYO      ,837833.73,1181356.35,-75.54270749,6.23408553
-75.5773216035685,6.21390480662106,769766,1712485,2020/03/20 00:00:00+00,12:00:00,20,2020,Choque,CR 49 CL 10,,1419,EPM con Interior,HERIDO,1419,El Poblado,Paso Inferior,VIERNES  ,03,MARZO     ,834002.18,1179124.05,-75.5773216,6.21390481
-75.7038158742467,6.22180566397042,769767,1716557,2020/06/12 00:00:00+00,12:00:00,12,2020,Otro,CR 63 CL 75,,,No Ubicada,SOLO DAÑOS,,Sin Inf,,VIERNES  ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,769768,1713070,2020/04/12 00:00:00+00,12:00:00,12,2020,Choque,CR 79 CL 40,,1608,No Ubicada,HERIDO,La Mota,Belén,,DOMINGO  ,04,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.5660482187112,6.26076352183522,769769,1716706,2020/06/18 00:00:00+00,12:00:00,18,2020,Choque,CR 51 D CL 62,,1003,Malla vial,SOLO DAÑOS,Jesús Nazareno,La Candelaria,,JUEVES   ,06,JUNIO     ,835250.11,1184307.25,-75.56604822,6.26076352
-75.6084473386289,6.23849775689018,769770,1713552,2020/04/26 00:00:00+00,12:00:00,26,2020,Otro,CR 84 CL 33,,1110,Malla vial,HERIDO,La Castellana,Laureles Estadio,,DOMINGO  ,04,ABRIL     ,830556.91,1181844.55,-75.60844734,6.23849776
-75.5699107929763,6.2166917448575,769771,1712940,2020/04/10 00:00:00+00,12:00:00,10,2020,Caida Ocupante,CR 43 A CL 16 A,,1404,No Ubicada,HERIDO,Castropol,El Poblado,,VIERNES  ,04,ABRIL     ,834822.53,1179432.31,-75.56991079,6.21669174
-75.7038158742467,6.22180566397042,769772,1709787,2020/02/29 00:00:00+00,12:00:00,29,2020,Choque,CR 31 CL 100,,0314,No Ubicada,HERIDO,San José la Cima No. 1,Manrique,,SÁBADO   ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5783213810273,6.23927351938248,769773,1710599,2020/03/05 00:00:00+00,12:00:00,05,2020,Caida Ocupante,CL 33 CR 63,,1621,Malla vial,HERIDO,Cerro Nutibara,Belén,Tramo de via,JUEVES   ,03,MARZO     ,833891.58,1181930.18,-75.57832138,6.23927352
-75.5529734303532,6.26404652613677,769774,1706922,2020/02/07 00:00:00+00,12:00:00,07,2020,Choque,CR 43 CL 69,,0307,Malla vial,SOLO DAÑOS,Manrique Central No. 2,Manrique,Interseccion,VIERNES  ,02,FEBRERO   ,836697.3,1184670.41,-75.55297343,6.26404653
-75.5979458950629,6.24661017245358,769775,1715812,2020/06/06 00:00:00+00,12:00:00,06,2020,Choque,Transversal 39 CL 77,,1108,Malla vial,HERIDO,Laureles,Laureles Estadio,,SÁBADO   ,06,JUNIO     ,831719.38,1182741.81,-75.5979459,6.24661017
-75.5738846183509,6.26132124347743,769776,1716155,2020/06/11 00:00:00+00,12:00:00,11,2020,Choque,CL 58 CR 63,,0701,Malla vial,HERIDO,Universidad Nacional,Robledo,,JUEVES   ,06,JUNIO     ,834382.73,1184368.95,-75.57388462,6.26132124
-75.5708715828581,6.24463158208269,769777,1714297,2020/05/13 00:00:00+00,12:00:00,13,2020,Choque,CL 44 CR 51,,1007,Malla vial,SOLO DAÑOS,Guayaquil,La Candelaria,,MIÉRCOLES,05,MAYO      ,834716.21,1182522.84,-75.57087158,6.24463158
-75.5765463945489,6.22926250547022,769778,1713063,2020/04/06 00:00:00+00,12:00:00,06,2020,Choque,CR 50 CL 25,,1504,Malla vial,HERIDO,Santa Fé,Guayabal,,LUNES    ,04,ABRIL     ,834088.03,1180822.82,-75.5765464,6.22926251
-75.5959147012062,6.27552398269638,769779,1707958,2020/02/17 00:00:00+00,12:00:00,17,2020,Choque,CL 65 CR 85,,0717,Malla vial,HERIDO,Robledo,Robledo,Interseccion,LUNES    ,02,FEBRERO   ,831944.4,1185940.06,-75.5959147,6.27552398
-75.5529572350792,6.24913860805538,769780,1712063,2020/03/16 00:00:00+00,12:00:00,16,2020,Choque,CL 58 CR 35,,0808,Malla vial,SOLO DAÑOS,Enciso,Villa Hermosa,Tramo de via,LUNES    ,03,MARZO     ,836699.13,1183021.39,-75.55295724,6.24913861
-75.7038158742467,6.22180566397042,769781,1710250,2020/03/03 00:00:00+00,12:00:00,03,2020,Caida Ocupante,CL 18 CR 87,,1612,No Ubicada,HERIDO,La Gloria,Belén,Lote o Predio,MARTES   ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.551444408802,6.25714951397207,769782,1708055,2020/02/14 00:00:00+00,12:00:00,14,2020,Choque,CR 39 CL 65 BB,,0801,Malla vial,SOLO DAÑOS,Villa Hermosa,Villa Hermosa,Tramo de via,VIERNES  ,02,FEBRERO   ,836866.56,1183907.51,-75.55144441,6.25714951
-75.5994073726616,6.22169752368313,769783,1708272,2020/02/18 00:00:00+00,12:00:00,18,2020,Choque,CL 15 A CR 79,,1612,Malla vial,HERIDO,La Gloria,Belén,Tramo de via,MARTES   ,02,FEBRERO   ,831557.43,1179986.14,-75.59940737,6.22169752
-75.5555294275562,6.26314759319847,769784,1710090,2020/02/28 00:00:00+00,12:00:00,28,2020,Choque,CR 45 CL 67,,0307,Malla vial,SOLO DAÑOS,Manrique Central No. 2,Manrique,,VIERNES  ,02,FEBRERO   ,836414.39,1184570.97,-75.55552943,6.26314759
-75.5954058328669,6.23141211818428,769785,1708416,2020/02/18 00:00:00+00,12:00:00,18,2020,Volcamiento,CL 30 CR 75,,1603,Malla vial,HERIDO,Belén,Belén,Lote o Predio,MARTES   ,02,FEBRERO   ,832000.44,1181060.68,-75.59540583,6.23141212
-75.5494156260589,6.27547178125625,769786,1706422,2020/02/03 00:00:00+00,12:00:00,03,2020,Choque,CR 41 CL 84,,0304,Malla vial,HERIDO,Santa Inés,Manrique,Tramo de via,LUNES    ,02,FEBRERO   ,837091.06,1185934.21,-75.54941563,6.27547178
-75.5782652574072,6.21701723694079,769787,1711137,2020/03/03 00:00:00+00,12:00:00,03,2020,Choque,CR 50 CL 14,,1504,Malla vial,SOLO DAÑOS,Santa Fé,Guayabal,Interseccion,MARTES   ,03,MARZO     ,833897.73,1179468.33,-75.57826526,6.21701724
-75.6084473386289,6.23849775689018,769788,1708415,2020/02/18 00:00:00+00,12:00:00,18,2020,Caida Ocupante,CR 84 CL 33,,1110,Malla vial,HERIDO,La Castellana,Laureles Estadio,Lote o Predio,MARTES   ,02,FEBRERO   ,830556.91,1181844.55,-75.60844734,6.23849776
-75.5397300670416,6.23908685702569,769789,1709611,2020/02/26 00:00:00+00,12:00:00,26,2020,Atropello,CL 56 A CR 17,,,Malla vial P,HERIDO,Villatina,Villa Hermosa,,MIÉRCOLES,02,FEBRERO   ,838163.28,1181909.58,-75.53973007,6.23908686
-75.5733058307209,6.28737661408239,769790,1714049,2020/05/09 00:00:00+00,12:00:00,09,2020,Otro,CR 68 CL 93,,0511,Malla vial,HERIDO,Castilla,Castilla,,SÁBADO   ,05,MAYO      ,834446.84,1187251.03,-75.57330583,6.28737661
-75.5937174062848,6.23374890371723,769791,1706547,2020/02/01 00:00:00+00,12:00:00,01,2020,Choque,CR 73 CL 31 A,,,Malla vial P,SOLO DAÑOS,Belén,Belén,Tramo de via,SÁBADO   ,02,FEBRERO   ,832187.35,1181319.15,-75.59371741,6.2337489
-75.7038158742467,6.22180566397042,769792,1707061,2020/02/07 00:00:00+00,12:00:00,07,2020,Caida Ocupante,CL 31 C CR 83 A,,1616,No Ubicada,HERIDO,Las Violetas,Belén,Interseccion,VIERNES  ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5744272431202,6.23187750431588,769793,1707576,2020/02/13 00:00:00+00,12:00:00,13,2020,Choque,CR 50 CL 30,,1012,Malla vial,HERIDO,Perpetuo Socorro,La Candelaria,Ciclo Ruta,JUEVES   ,02,FEBRERO   ,834322.61,1181112.07,-75.57442724,6.2318775
-75.5756475027797,6.24661408162628,769794,1710422,2020/03/04 00:00:00+00,12:00:00,04,2020,Atropello,CR 57 CL 44,,1009,Malla vial,HERIDO,La Alpujarra,La Candelaria,Tramo de via,MIÉRCOLES,03,MARZO     ,834187.57,1182742.14,-75.5756475,6.24661408
-75.5984086730751,6.24156709722683,769795,1709910,2020/02/19 00:00:00+00,12:00:00,19,2020,Choque,CR 78 CL 34 A,,1108,Malla vial,HERIDO,Laureles,Laureles Estadio,Interseccion,MIÉRCOLES,02,FEBRERO   ,831668.12,1182183.98,-75.59840867,6.2415671
-75.7038158742467,6.22180566397042,769796,1714876,2020/05/23 00:00:00+00,12:00:00,23,2020,Choque,DG 80 CL 1,,0705,No Ubicada,HERIDO,Facultad de Minas U. Nacional,Robledo,,SÁBADO   ,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,769797,1714540,2020/05/18 00:00:00+00,12:00:00,18,2020,Volcamiento,CL 67 CR 58,,,No Ubicada,HERIDO,,Sin Inf,,LUNES    ,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.5497500735779,6.30430782014169,769798,1712077,2020/03/16 00:00:00+00,12:00:00,16,2020,Caida Ocupante,CL 123 CR 48,,0202,Malla vial,HERIDO,Playón de Los Comuneros,Santa Cruz,Tramo de via,LUNES    ,03,MARZO     ,837053.95,1189123.87,-75.54975007,6.30430782
-75.5667583728364,6.24612645460218,769799,1714050,2020/05/09 00:00:00+00,12:00:00,09,2020,Atropello,CR 46 CL 47,,1019,Malla vial,HERIDO,La Candelaria,La Candelaria,,SÁBADO   ,05,MAYO      ,835171.5,1182688.19,-75.56675837,6.24612646
-75.5586466469091,6.25438868840185,769800,1712652,2020/03/24 00:00:00+00,12:00:00,24,2020,Choque,CR 43 CL 60,,0803,Malla vial,HERIDO,San Miguel,Villa Hermosa,Interseccion,MARTES   ,03,MARZO     ,836069.37,1183602.11,-75.55864665,6.25438869
-75.5339944764143,6.23240049115736,769801,1717012,2020/06/23 00:00:00+00,12:00:00,23,2020,Volcamiento,CL 52 CR 5,,0815,Malla vial,HERIDO,Las Estancias,Villa Hermosa,,MARTES   ,06,JUNIO     ,838798.2,1181170.01,-75.53399448,6.23240049
-75.7038158742467,6.22180566397042,769802,1714694,2020/05/19 00:00:00+00,12:00:00,19,2020,Otro,CL 34 AA CR 92,,8004,No Ubicada,HERIDO,La Oculta,Corregimiento De San Antonio De Prado,,MARTES   ,05,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.6114988744257,6.29014100710781,769803,1715579,2020/06/02 00:00:00+00,12:00:00,02,2020,Atropello,CL 99 CR 99,,6098,Malla vial,HERIDO,Área de Expansión Pajarito,Corregimiento De San Cristóbal,,MARTES   ,06,JUNIO     ,830219.64,1187557.03,-75.61149887,6.29014101
-75.5832683749233,6.24863911754161,769804,1710983,2020/03/03 00:00:00+00,12:00:00,03,2020,Choque,CL 44 CR 65,,1103,Malla vial,SOLO DAÑOS,Naranjal,Laureles Estadio,Lote o Predio,MARTES   ,03,MARZO     ,833344.03,1182966.16,-75.58326838,6.24863912
-75.7038158742467,6.22180566397042,769805,1708794,2020/02/21 00:00:00+00,12:00:00,21,2020,Otro,CR 999 CL 999,,,No Ubicada,HERIDO,,Sin Inf,Lote o Predio,VIERNES  ,02,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.6038902374676,6.25078085916923,769806,1717035,2020/06/23 00:00:00+00,12:00:00,23,2020,Volcamiento,CL 44 CR 82,,1204,Malla vial,HERIDO,La América,La América,,MARTES   ,06,JUNIO     ,831061.44,1183203.19,-75.60389024,6.25078086
-75.7038158742467,6.22180566397042,769807,1717333,2020/06/27 00:00:00+00,12:00:00,27,2020,Otro,CR 123 CL 123,,,No Ubicada,HERIDO,,Sin Inf,,SÁBADO   ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5714801890651,6.20576496214845,769808,1715195,2020/05/20 00:00:00+00,12:00:00,20,2020,Choque,CR 43 A CL 5 A,,1417,Malla vial,SOLO DAÑOS,La Florida,El Poblado,,MIÉRCOLES,05,MAYO      ,834648.79,1178223.66,-75.57148019,6.20576496
-75.5962501750123,6.22870363391861,769809,1706603,2020/02/05 00:00:00+00,12:00:00,05,2020,Choque,CR 76 CL 27,,1605,Malla vial,HERIDO,San Bernardo,Belén,Tramo de via,MIÉRCOLES,02,FEBRERO   ,831906.96,1180761.09,-75.59625018,6.22870363
-75.5696735869992,6.22905676104754,769810,1716610,2020/06/18 00:00:00+00,12:00:00,18,2020,Choque,CR 43A CL 30,,1020,Malla vial,HERIDO,San Diego,La Candelaria,,JUEVES   ,06,JUNIO     ,834848.8,1180800.05,-75.56967359,6.22905676
-75.7038158742467,6.22180566397042,769811,1716853,2020/06/21 00:00:00+00,12:00:00,21,2020,Caida Ocupante,CL 83 CR 20,,,No Ubicada,HERIDO,,Sin Inf,,DOMINGO  ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5991397309262,6.25003815257557,769812,1712124,2020/03/16 00:00:00+00,12:00:00,16,2020,Choque,CL 44 CR 79 AA,,1203,Malla vial,HERIDO,Los Pinos,La América,Interseccion,LUNES    ,03,MARZO     ,831587.26,1183121,-75.59913973,6.25003815
-75.5888135583898,6.26041410892662,769813,1715340,2020/05/30 00:00:00+00,12:00:00,30,2020,Choque,CL 51 CR 73,,1115,Malla vial,HERIDO,Cuarta Brigada,Laureles Estadio,,SÁBADO   ,05,MAYO      ,832730.3,1184268.66,-75.58881356,6.26041411
-75.5415483954303,6.23253042928401,769814,1717552,2020/06/30 00:00:00+00,12:00:00,30,2020,Atropello,CL 49 CR 14,,0905,Malla vial,HERIDO,Alejandro Echavarría,Buenos Aires,,MARTES   ,06,JUNIO     ,837962.04,1181184.34,-75.5415484,6.23253043
-75.5387296590225,6.240159821905,769815,1712877,2020/04/11 00:00:00+00,12:00:00,11,2020,Atropello,CR 16 CL 56 C,,0813,Malla vial,HERIDO,Villatina,Villa Hermosa,,SÁBADO   ,04,ABRIL     ,838274.01,1182028.27,-75.53872966,6.24015982
-75.6030190908271,6.21126818748259,769816,1707454,2020/02/12 00:00:00+00,12:00:00,12,2020,Choque,CR 80 CL 2,,1610,Malla vial,HERIDO,El Rincón,Belén,Tramo de via,MIÉRCOLES,02,FEBRERO   ,831157.55,1178832.54,-75.60301909,6.21126819
-75.5821055513026,6.25652289962475,769817,1714458,2020/05/16 00:00:00+00,12:00:00,16,2020,Choque,CL 50 CR 66,,1101,Malla vial,HERIDO,Carlos E. Restrepo,Laureles Estadio,,SÁBADO   ,05,MAYO      ,833472.77,1183838.21,-75.58210555,6.2565229
-75.5590584458139,6.23723801532376,769818,1707620,2020/02/13 00:00:00+00,12:00:00,13,2020,Choque,CL 41 CR 34,,0911,Malla vial,HERIDO,Gerona,Buenos Aires,Lote o Predio,JUEVES   ,02,FEBRERO   ,836023.81,1181705.01,-75.55905845,6.23723802
-75.6015395009285,6.22490349258196,769819,1707523,2020/02/12 00:00:00+00,12:00:00,12,2020,Atropello,CR 80 B CL 19 A,,1612,EPM con Interior,HERIDO,1612,Belén,Tramo de via,MIÉRCOLES,02,FEBRERO   ,831321.44,1180340.78,-75.6015395,6.22490349
